,country,language,gender,hasAndroidApp,hasIosApp,daysSinceLastLogin,productsListed,productsSold,productsPassRate,productsWished,productsBought,socialProductsLiked,socialNbFollowers,socialNbFollows,OS
84042,Suède,en,M,True,False,32,0,0,0.0,0,0,1,3,8,Android
84044,Etats-Unis,en,F,False,False,11,0,0,0.0,1,1,34,5,10,Browser
84046,France,en,F,False,True,655,0,0,0.0,0,0,7,3,8,iOS
84052,Espagne,es,F,False,True,33,0,0,0.0,0,0,1,3,8,iOS
84056,Royaume-Uni,en,F,False,False,359,0,0,0.0,0,2,3,6,8,Browser
84065,France,fr,F,False,False,488,0,0,0.0,0,2,0,3,8,Browser
84076,Etats-Unis,en,F,False,False,374,0,0,0.0,0,1,0,4,8,Browser
84077,Italie,it,M,False,True,11,18,16,100.0,1,0,21,10,8,iOS
84079,France,fr,F,False,True,293,0,0,0.0,0,0,3,6,11,iOS
84099,Roumanie,en,F,False,True,693,0,0,0.0,2,0,0,3,8,iOS
84105,Allemagne,de,M,False,True,424,0,0,0.0,0,0,10,3,8,iOS
84106,Royaume-Uni,en,M,False,True,676,0,0,0.0,0,1,0,3,8,iOS
84110,France,fr,F,False,True,293,0,0,0.0,3,2,3,4,2,iOS
84111,Pays-Bas,en,M,True,True,11,0,0,0.0,125,14,217,14,11,Both Apps
84119,Belgique,fr,F,True,False,652,0,0,0.0,0,1,0,3,8,Android
84125,Etats-Unis,en,F,False,False,693,0,0,0.0,0,0,3,3,8,Browser
84130,Italie,it,F,False,True,604,0,1,0.0,0,0,0,3,8,iOS
84131,Hong Kong,en,F,False,True,369,0,0,0.0,23,0,0,3,8,iOS
84135,Allemagne,de,F,False,False,511,0,0,0.0,3,0,0,3,8,Browser
84137,Russie,en,F,False,True,537,0,0,0.0,8,0,99,7,8,iOS
84138,Allemagne,de,F,False,True,635,0,0,0.0,0,0,4,3,8,iOS
84140,Etats-Unis,en,F,False,True,243,0,0,0.0,0,0,3,3,8,iOS
84145,Etats-Unis,en,F,False,False,658,0,0,0.0,0,0,40,4,8,Browser
84147,Etats-Unis,en,F,False,False,580,0,0,0.0,0,0,9,3,8,Browser
84150,Royaume-Uni,en,M,False,True,203,0,0,0.0,1,0,0,3,8,iOS
84153,Etats-Unis,en,F,False,False,693,1,0,0.0,0,0,0,3,8,Browser
84154,Italie,it,F,False,True,13,9,14,100.0,0,0,0,5,8,iOS
84155,Allemagne,en,F,False,True,35,0,0,0.0,1,1,36,5,8,iOS
84158,Italie,it,M,False,True,175,0,0,0.0,0,0,9,3,8,iOS
84159,France,en,F,True,False,11,1,1,0.0,410,9,563,33,8,Android
84163,Espagne,es,F,False,False,52,0,0,0.0,0,0,20,4,8,Browser
84165,Royaume-Uni,en,M,False,True,685,0,0,0.0,0,0,1,3,8,iOS
84171,France,fr,F,False,True,34,0,0,0.0,0,0,8,3,8,iOS
84176,France,fr,F,True,False,202,0,0,0.0,0,0,8,3,8,Android
84178,Royaume-Uni,en,F,False,False,16,0,0,0.0,11,0,1,3,8,Browser
84179,France,fr,F,False,False,512,0,0,0.0,0,1,0,3,8,Browser
84182,France,fr,F,False,False,303,0,0,0.0,0,0,1,3,8,Browser
84188,France,fr,F,False,False,693,0,0,0.0,0,0,1,3,8,Browser
84189,Allemagne,de,F,False,False,493,0,0,0.0,0,1,0,4,8,Browser
84191,Allemagne,en,F,False,False,59,0,1,0.0,6,2,3,5,8,Browser
84194,France,fr,F,False,False,672,0,0,0.0,0,3,0,4,8,Browser
84200,Etats-Unis,en,M,False,False,350,0,0,0.0,7,0,0,9,9,Browser
84219,Royaume-Uni,en,F,False,True,670,0,0,0.0,0,0,1,3,8,iOS
84223,Italie,it,F,False,False,692,0,0,0.0,80,0,82,5,8,Browser
84229,France,en,F,False,False,347,0,0,0.0,80,0,1,3,9,Browser
84236,France,fr,F,False,False,693,0,0,0.0,0,0,1,3,8,Browser
84251,Etats-Unis,en,F,False,False,652,0,0,0.0,0,1,0,3,8,Browser
84265,Etats-Unis,en,M,False,False,686,0,0,0.0,2,0,0,3,8,Browser
84269,Etats-Unis,en,F,False,False,549,0,0,0.0,0,0,1,3,8,Browser
84282,Etats-Unis,en,F,False,True,15,0,0,0.0,4,1,29,3,8,iOS
84283,Canada,en,F,False,False,640,0,0,0.0,0,0,5,3,8,Browser
84286,France,fr,M,False,True,687,0,0,0.0,0,1,0,4,8,iOS
84289,Espagne,es,F,False,True,584,0,0,0.0,0,0,4,4,8,iOS
84290,Moldavie,en,F,False,True,693,0,0,0.0,0,0,2,4,8,iOS
84292,Etats-Unis,en,M,False,False,670,0,0,0.0,1,1,0,5,8,Browser
84296,Allemagne,de,F,False,True,691,0,0,0.0,0,0,9,4,8,iOS
84297,Etats-Unis,en,F,False,True,15,0,0,0.0,0,0,8,4,8,iOS
84298,Royaume-Uni,en,F,False,False,685,0,0,0.0,0,0,1,3,8,Browser
84300,Belgique,fr,F,False,False,683,0,0,0.0,0,1,0,6,8,Browser
84312,Pays-Bas,en,F,False,True,11,0,0,0.0,2,0,16,3,9,iOS
84321,Espagne,es,F,False,True,457,0,0,0.0,0,0,2,3,8,iOS
84322,Royaume-Uni,en,F,False,False,693,0,0,0.0,0,0,30,13,11,Browser
84332,Allemagne,de,F,False,True,655,0,0,0.0,1,0,1,3,8,iOS
84335,Etats-Unis,en,F,False,True,420,0,0,0.0,0,0,1,3,8,iOS
84337,Royaume-Uni,en,F,False,False,588,0,0,0.0,0,0,2,3,8,Browser
84343,Royaume-Uni,en,F,False,False,693,0,0,0.0,0,0,5,4,9,Browser
84350,Etats-Unis,en,F,False,False,693,0,0,0.0,0,0,4,4,9,Browser
84351,France,fr,F,False,True,487,0,0,0.0,0,0,4,3,8,iOS
84355,Etats-Unis,en,F,False,False,628,0,0,0.0,0,1,0,3,8,Browser
84364,Belgique,en,F,False,False,537,0,0,0.0,5,0,1,3,8,Browser
84372,France,en,M,False,False,693,0,0,0.0,0,0,5,4,9,Browser
84374,Belgique,fr,F,False,False,656,0,0,0.0,1,0,0,3,8,Browser
84378,Grèce,en,F,False,True,11,7,9,77.0,16,6,166,38,14,iOS
84379,Allemagne,en,F,False,False,693,0,0,0.0,0,0,4,3,9,Browser
84381,France,fr,M,False,True,410,0,0,0.0,0,0,3,3,8,iOS
84382,France,fr,F,False,False,240,0,0,0.0,0,0,3,3,8,Browser
84387,Allemagne,en,M,False,False,693,0,0,0.0,0,0,3,4,9,Browser
84388,France,fr,F,False,False,76,0,0,0.0,0,0,10,3,8,Browser
84396,Royaume-Uni,en,F,False,False,132,0,1,0.0,0,0,0,4,10,Browser
84400,Allemagne,de,F,False,True,395,0,0,0.0,0,1,0,4,8,iOS
84404,Belgique,fr,F,False,False,159,0,0,0.0,1,0,7,3,8,Browser
84408,Suède,en,F,False,False,662,0,0,0.0,0,2,0,4,8,Browser
84409,France,fr,F,False,False,359,0,0,0.0,1,0,0,3,8,Browser
84410,France,fr,F,False,True,693,0,0,0.0,0,0,5,3,8,iOS
84417,France,fr,F,False,True,639,0,0,0.0,0,0,5,3,8,iOS
84418,Suède,en,F,False,False,425,0,0,0.0,1,0,12,8,8,Browser
84420,Danemark,en,F,False,False,11,0,0,0.0,1,0,0,3,8,Browser
84422,Royaume-Uni,en,F,False,True,586,0,0,0.0,1,0,1,3,8,iOS
84426,Etats-Unis,en,F,False,True,656,0,0,0.0,0,1,0,3,8,iOS
84429,Allemagne,de,F,False,True,110,0,0,0.0,3,0,0,3,8,iOS
84433,Etats-Unis,en,F,False,True,12,1,0,0.0,23,1,87,4,8,iOS
84438,Danemark,en,F,False,False,35,0,0,0.0,0,0,7,3,8,Browser
84439,Etats-Unis,en,M,False,False,205,0,2,100.0,2,0,5,25,8,Browser
84440,Italie,it,F,False,False,693,0,0,0.0,0,0,1,3,8,Browser
84443,Royaume-Uni,en,F,False,True,691,0,0,0.0,0,0,2,3,8,iOS
84446,Pays-Bas,en,F,True,False,14,0,0,0.0,1,0,7,4,9,Android
84447,Grèce,en,M,False,True,13,1,0,0.0,1,0,6,8,8,iOS
84448,Espagne,en,F,True,False,562,0,0,0.0,0,0,4,3,8,Android
84450,Espagne,es,F,True,False,27,0,0,0.0,0,1,34,4,8,Android
84458,Suède,en,M,False,False,487,0,0,0.0,0,0,1,3,8,Browser
84460,Royaume-Uni,en,F,False,True,202,0,0,0.0,0,0,2,3,8,iOS
84465,Italie,it,F,False,True,486,0,0,0.0,1,0,10,3,9,iOS
84466,Royaume-Uni,en,F,False,False,690,0,0,0.0,0,1,0,3,8,Browser
84467,Royaume-Uni,en,F,False,False,239,0,0,0.0,3,0,5,3,8,Browser
84472,Danemark,en,F,False,True,17,0,0,0.0,10,4,179,4,8,iOS
84475,Italie,it,F,True,True,589,0,2,100.0,0,0,7,5,8,Both Apps
84484,Etats-Unis,en,F,False,False,566,0,0,0.0,0,0,3,3,8,Browser
84514,Etats-Unis,en,F,False,False,659,0,0,0.0,0,1,0,3,8,Browser
84516,Royaume-Uni,en,F,True,False,232,0,0,0.0,11,0,0,3,8,Android
84519,France,fr,F,False,False,150,0,0,0.0,0,0,5,3,8,Browser
84536,France,fr,F,True,False,54,0,0,0.0,0,0,3,3,8,Android
84537,Etats-Unis,de,F,False,False,324,0,0,0.0,0,0,2,3,8,Browser
84563,Belgique,fr,F,False,True,471,0,1,0.0,0,0,0,3,8,iOS
84569,France,fr,F,False,False,612,0,0,0.0,0,1,0,3,8,Browser
84575,Etats-Unis,en,F,False,False,692,0,0,0.0,0,0,2,3,8,Browser
84578,Royaume-Uni,en,M,False,True,677,0,0,0.0,0,1,0,4,8,iOS
84585,Allemagne,en,F,False,True,640,0,0,0.0,0,0,12,3,8,iOS
84586,Etats-Unis,en,F,False,False,646,0,0,0.0,0,2,0,3,8,Browser
84590,Finlande,en,F,False,True,693,0,0,0.0,0,0,2,3,8,iOS
84594,Irlande,en,F,False,True,667,0,0,0.0,0,0,1,3,8,iOS
84595,Italie,it,F,False,False,573,0,0,0.0,0,0,4,3,8,Browser
84597,Etats-Unis,en,F,False,False,630,0,0,0.0,0,0,1,3,8,Browser
84611,Belgique,fr,F,False,True,23,0,0,0.0,2,0,4,3,8,iOS
84615,France,fr,F,False,True,519,0,2,100.0,17,0,9,16,8,iOS
84620,Etats-Unis,en,F,False,True,577,0,0,0.0,0,1,13,3,8,iOS
84622,Allemagne,de,F,False,False,343,0,0,0.0,0,0,2,3,8,Browser
84627,Italie,it,F,True,False,17,0,0,0.0,6,2,32,7,8,Android
84628,France,fr,M,False,True,557,0,0,0.0,0,0,1,3,8,iOS
84631,Etats-Unis,en,F,False,False,412,0,0,0.0,1,0,7,3,8,Browser
84638,Italie,it,F,False,True,211,0,0,0.0,0,0,2,3,8,iOS
84641,Allemagne,de,F,False,True,664,0,1,0.0,0,0,0,22,8,iOS
84642,France,fr,F,False,False,12,0,0,0.0,103,3,31,3,8,Browser
84652,Italie,it,F,False,True,11,0,0,0.0,0,1,60,6,8,iOS
84653,Italie,it,M,True,False,618,0,0,0.0,1,0,0,3,8,Android
84656,Danemark,en,F,False,False,323,0,0,0.0,1,0,0,3,8,Browser
84657,Etats-Unis,en,F,False,False,497,0,0,0.0,0,0,2,3,8,Browser
84661,Belgique,fr,M,False,False,27,1,0,0.0,4,3,3,4,8,Browser
84662,Danemark,es,F,False,True,576,0,0,0.0,0,0,1,3,8,iOS
84676,Danemark,en,F,False,False,273,0,0,0.0,0,0,3,3,8,Browser
84681,Etats-Unis,en,F,False,False,17,0,0,0.0,0,0,12,3,8,Browser
84683,Allemagne,de,F,False,False,691,0,0,0.0,1,0,0,3,9,Browser
84688,Allemagne,de,F,False,False,191,0,0,0.0,0,1,0,3,8,Browser
84695,Autriche,en,M,False,True,412,0,0,0.0,1,0,0,3,8,iOS
84696,France,fr,F,False,True,14,0,0,0.0,0,1,2,3,8,iOS
84699,Danemark,en,F,False,False,562,0,0,0.0,1,0,0,4,9,Browser
84705,Allemagne,de,F,False,True,21,0,0,0.0,0,0,14,3,8,iOS
84706,Allemagne,de,F,False,True,324,2,3,25.0,4,2,85,16,21,iOS
84707,Allemagne,en,F,False,False,629,0,0,0.0,2,0,0,3,8,Browser
84719,Etats-Unis,en,F,True,False,692,0,0,0.0,7,0,11,5,8,Android
84722,Italie,it,M,False,True,690,0,0,0.0,9,1,0,3,8,iOS
84727,France,fr,F,False,True,430,0,0,0.0,0,0,14,3,8,iOS
84733,Espagne,es,M,False,True,204,0,0,0.0,1,2,12,7,8,iOS
84734,Italie,it,F,False,False,11,4,1,0.0,0,0,3,13,8,Browser
84737,Etats-Unis,en,F,False,False,693,0,0,0.0,0,0,1,3,8,Browser
84738,Islande,en,F,False,True,172,0,0,0.0,0,0,9,3,8,iOS
84740,Etats-Unis,en,F,False,False,405,0,0,0.0,1,0,1,3,8,Browser
84741,Etats-Unis,en,F,False,True,370,0,0,0.0,1,0,3,3,8,iOS
84742,France,fr,M,False,False,690,0,0,0.0,0,1,0,5,8,Browser
84755,Allemagne,en,F,False,True,181,0,0,0.0,4,1,19,3,8,iOS
84756,Royaume-Uni,en,F,False,True,646,0,0,0.0,0,0,3,3,8,iOS
84757,France,fr,F,False,False,589,0,0,0.0,2,0,1,3,9,Browser
84767,Pays-Bas,en,F,False,False,11,0,0,0.0,50,0,36,3,8,Browser
84775,Allemagne,de,F,False,False,334,0,0,0.0,0,0,3,3,8,Browser
84780,Allemagne,de,F,False,False,503,0,0,0.0,2,0,0,3,8,Browser
84784,Allemagne,de,F,False,False,397,0,0,0.0,0,0,1,3,8,Browser
84785,Italie,it,F,False,True,45,0,0,0.0,7,0,9,3,8,iOS
84786,Royaume-Uni,en,F,False,True,28,0,0,0.0,9,0,17,3,8,iOS
84788,France,fr,F,False,True,299,0,0,0.0,1,1,0,3,9,iOS
84790,Pays-Bas,en,F,True,False,30,0,0,0.0,3,1,17,4,9,Android
84797,Etats-Unis,en,F,True,True,504,0,0,0.0,1,0,4,3,8,Both Apps
84798,Danemark,en,F,False,False,564,0,0,0.0,0,0,10,3,8,Browser
84799,France,fr,F,False,True,15,1,1,0.0,13,5,55,7,9,iOS
84800,France,fr,F,False,False,527,0,0,0.0,0,0,2,3,8,Browser
84810,Norvège,en,M,False,False,331,0,0,0.0,3,0,6,3,8,Browser
84811,Etats-Unis,en,F,False,False,162,0,0,0.0,0,2,0,4,8,Browser
84819,Royaume-Uni,en,F,False,True,269,0,1,0.0,0,0,0,13,8,iOS
84825,Allemagne,de,F,False,False,679,0,0,0.0,0,1,0,3,8,Browser
84834,Royaume-Uni,en,F,False,False,133,0,0,0.0,0,0,8,3,8,Browser
84838,Royaume-Uni,en,F,False,True,158,0,0,0.0,0,0,5,3,8,iOS
84842,Etats-Unis,en,F,False,False,14,0,1,0.0,0,4,18,8,8,Browser
84843,Danemark,en,F,False,False,587,0,0,0.0,0,0,1,3,8,Browser
84847,Allemagne,de,M,False,True,676,0,0,0.0,0,0,4,3,8,iOS
84849,Royaume-Uni,en,M,False,False,693,0,0,0.0,0,1,0,3,8,Browser
84850,France,fr,F,False,False,693,0,0,0.0,0,0,12,3,8,Browser
84857,Espagne,es,F,False,False,665,0,0,0.0,2,0,1,3,8,Browser
84859,Allemagne,de,F,False,False,693,0,0,0.0,0,0,1,3,8,Browser
84865,Etats-Unis,en,F,False,False,693,0,0,0.0,1,0,0,3,10,Browser
84870,Allemagne,de,F,False,False,306,0,0,0.0,0,2,2,3,8,Browser
84871,Pays-Bas,en,F,False,False,234,0,0,0.0,0,0,5,3,8,Browser
84875,France,fr,F,False,False,265,0,0,0.0,1,0,4,3,11,Browser
84876,Royaume-Uni,en,M,False,True,489,0,0,0.0,0,0,2,3,8,iOS
84877,France,fr,F,True,False,310,0,1,0.0,0,0,1,7,8,Android
84878,France,fr,F,False,False,76,1,3,66.0,0,3,0,3,8,Browser
84885,Italie,it,F,False,False,63,0,0,0.0,4,0,26,3,8,Browser
84889,France,fr,F,False,False,311,0,0,0.0,0,0,1,3,8,Browser
84890,Etats-Unis,en,F,False,True,644,0,0,0.0,0,0,80,3,8,iOS
84896,Allemagne,de,M,False,True,462,0,0,0.0,0,2,0,3,8,iOS
84897,Îles Vierges (U.S.),de,M,False,True,542,0,0,0.0,2,0,2,3,8,iOS
84898,Royaume-Uni,en,F,False,True,75,0,0,0.0,5,1,11,5,8,iOS
84902,Allemagne,de,F,False,False,30,0,0,0.0,0,0,1,3,8,Browser
84904,France,fr,F,False,True,204,0,0,0.0,0,0,3,3,8,iOS
84909,Espagne,es,F,False,True,126,0,0,0.0,41,20,55,3,8,iOS
84918,France,fr,F,False,True,353,0,0,0.0,0,0,5,3,8,iOS
84930,France,fr,M,False,False,689,0,0,0.0,0,1,0,4,8,Browser
84933,France,fr,F,False,True,547,0,0,0.0,7,0,34,3,8,iOS
84935,Italie,it,F,True,False,152,0,0,0.0,2,0,0,3,8,Android
84936,France,fr,F,False,True,51,0,0,0.0,0,0,1,3,8,iOS
84937,Royaume-Uni,en,F,False,False,118,0,0,0.0,8,0,1,4,8,Browser
84943,Allemagne,de,F,False,True,360,0,0,0.0,0,0,19,5,8,iOS
84944,Pays-Bas,en,F,False,True,534,0,0,0.0,1,1,8,3,8,iOS
84963,Pays-Bas,en,F,False,False,13,0,0,0.0,2,0,11,3,8,Browser
84966,Danemark,en,F,False,True,13,0,0,0.0,1,1,0,9,10,iOS
84968,Royaume-Uni,en,F,False,False,393,0,0,0.0,0,0,6,4,17,Browser
84971,France,fr,F,False,False,693,0,0,0.0,0,0,2,3,8,Browser
84973,France,en,F,False,False,693,0,0,0.0,0,0,3,3,8,Browser
84974,Pays-Bas,en,M,False,True,467,0,0,0.0,0,0,1,3,8,iOS
84977,Canada,en,F,False,True,246,0,0,0.0,3,0,4,3,9,iOS
84978,Etats-Unis,en,M,False,False,693,0,0,0.0,1,0,2,3,8,Browser
84982,France,fr,F,False,False,577,0,0,0.0,1,0,2,3,8,Browser
84983,France,fr,M,True,False,693,0,0,0.0,1,0,1,3,8,Android
84987,Allemagne,de,F,False,False,511,0,2,50.0,0,0,0,9,8,Browser
84993,France,fr,F,False,False,158,0,0,0.0,6,0,20,3,8,Browser
84994,Danemark,en,F,False,False,12,0,0,0.0,31,2,113,3,8,Browser
84995,Royaume-Uni,en,M,False,True,692,0,0,0.0,0,0,2,3,8,iOS
84996,Canada,en,F,False,False,152,0,0,0.0,2,0,0,3,8,Browser
85000,Ukraine,en,F,False,True,485,0,0,0.0,0,0,9,7,10,iOS
85004,France,fr,F,False,True,305,0,0,0.0,0,0,2,3,8,iOS
85006,France,fr,F,False,True,148,0,0,0.0,0,1,1,3,8,iOS
85021,Royaume-Uni,en,F,False,False,693,0,0,0.0,0,1,0,3,8,Browser
85030,France,fr,M,False,False,13,1,1,0.0,0,0,5,4,8,Browser
85035,Australie,en,F,False,False,693,0,0,0.0,0,0,1,5,9,Browser
85037,Suède,en,F,False,True,19,0,0,0.0,4,0,11,3,8,iOS
85039,Etats-Unis,en,F,False,False,668,0,0,0.0,1,1,2,3,8,Browser
85042,France,fr,F,False,False,640,0,0,0.0,0,0,1,3,8,Browser
85045,Etats-Unis,en,F,False,False,660,0,0,0.0,1,0,0,3,8,Browser
85046,Etats-Unis,en,M,False,False,524,0,0,0.0,5,0,2,3,8,Browser
85050,Allemagne,de,F,False,False,655,0,0,0.0,0,1,0,3,8,Browser
85053,Etats-Unis,en,F,False,False,693,0,0,0.0,0,0,12,3,8,Browser
85057,France,fr,F,False,True,97,0,0,0.0,0,3,11,4,11,iOS
85058,Canada,en,F,False,True,288,0,0,0.0,0,0,7,3,8,iOS
85059,Royaume-Uni,en,F,False,False,693,0,0,0.0,3,0,0,3,8,Browser
85066,Royaume-Uni,en,M,False,False,34,0,0,0.0,3,0,1,3,8,Browser
85077,Italie,it,F,True,False,402,0,0,0.0,2,0,11,3,8,Android
85080,Royaume-Uni,en,M,False,True,18,0,0,0.0,0,3,1,3,8,iOS
85081,France,fr,F,False,True,13,0,1,0.0,3,1,103,3,9,iOS
85085,Chypre,en,F,False,True,11,0,0,0.0,1,2,9,4,9,iOS
85088,France,fr,F,False,True,18,2,1,0.0,0,1,88,3,8,iOS
85090,France,fr,F,False,False,693,0,0,0.0,2,0,0,3,8,Browser
85100,Luxembourg,fr,F,False,False,693,0,0,0.0,0,0,1,3,8,Browser
85101,France,fr,F,False,True,580,0,0,0.0,0,0,1,3,8,iOS
85108,Roumanie,en,F,False,True,690,0,0,0.0,6,0,0,3,8,iOS
85115,Royaume-Uni,en,F,False,False,202,0,0,0.0,3,0,1,3,8,Browser
85122,Royaume-Uni,en,F,False,True,664,0,0,0.0,0,0,2,3,8,iOS
85124,Etats-Unis,en,F,False,True,376,0,1,0.0,0,0,1,4,20,iOS
85131,Italie,it,F,False,True,681,0,0,0.0,1,1,1,3,8,iOS
85138,Pays-Bas,en,F,False,True,658,0,0,0.0,0,0,3,3,8,iOS
85140,Canada,en,F,False,False,693,0,0,0.0,0,0,1,3,8,Browser
85143,Etats-Unis,en,F,False,False,693,0,0,0.0,0,0,1,3,8,Browser
85147,France,en,F,False,False,45,0,2,0.0,0,1,1,5,8,Browser
85153,Etats-Unis,en,F,False,False,95,0,0,0.0,10,0,7,4,8,Browser
85154,Royaume-Uni,en,F,False,True,229,0,0,0.0,1,0,24,3,8,iOS
85155,Etats-Unis,en,M,False,False,399,0,0,0.0,9,0,10,3,8,Browser
85160,France,fr,F,True,False,583,1,1,0.0,1,0,1,7,8,Android
85162,Danemark,en,F,False,False,596,0,0,0.0,0,1,9,3,8,Browser
85176,Etats-Unis,en,F,False,False,406,0,0,0.0,12,3,5,3,8,Browser
85182,Suède,en,F,False,True,683,0,1,0.0,0,0,0,6,8,iOS
85184,France,en,F,False,False,693,0,0,0.0,0,0,1,3,8,Browser
85192,Royaume-Uni,en,F,False,True,18,0,0,0.0,17,6,0,5,8,iOS
85193,Royaume-Uni,en,F,True,False,60,0,0,0.0,69,1,96,5,8,Android
85194,Allemagne,de,F,False,True,57,1,1,0.0,0,1,0,3,8,iOS
85201,France,fr,F,True,False,272,0,1,0.0,0,0,0,4,8,Android
85203,Royaume-Uni,en,F,False,False,215,0,0,0.0,2,0,1,3,9,Browser
85205,Royaume-Uni,en,F,False,True,367,0,0,0.0,0,0,1,3,8,iOS
85206,Italie,it,F,False,False,693,0,0,0.0,0,0,1,3,10,Browser
85207,France,fr,F,False,True,19,0,0,0.0,0,0,17,4,8,iOS
85209,France,fr,F,False,False,495,0,0,0.0,1,0,2,8,10,Browser
85212,Etats-Unis,en,F,False,True,669,0,0,0.0,1,0,0,3,8,iOS
85213,Allemagne,de,M,False,True,683,0,0,0.0,5,0,2,3,8,iOS
85219,Maroc,fr,M,True,False,693,0,0,0.0,1,0,0,3,8,Android
85222,France,fr,M,False,True,184,0,0,0.0,1,0,3,4,3,iOS
85223,Royaume-Uni,en,F,False,False,647,0,0,0.0,0,1,1,3,8,Browser
85227,Etats-Unis,en,F,False,True,645,0,0,0.0,0,0,9,3,8,iOS
85228,Danemark,en,F,False,False,610,0,0,0.0,0,0,15,3,8,Browser
85229,Italie,it,F,False,True,54,0,0,0.0,0,0,7,4,8,iOS
85232,Etats-Unis,en,M,False,False,125,0,0,0.0,2,0,0,3,8,Browser
85234,France,fr,F,False,True,692,0,0,0.0,0,0,1,3,8,iOS
85238,Etats-Unis,en,F,False,False,693,0,0,0.0,1,0,0,3,8,Browser
85240,Canada,en,F,False,False,304,0,0,0.0,5,0,0,3,8,Browser
85246,Allemagne,de,F,False,False,161,0,0,0.0,0,0,1,3,8,Browser
85247,Norvège,en,F,False,False,503,0,0,0.0,5,0,0,3,8,Browser
85261,Etats-Unis,en,F,False,False,123,0,1,0.0,0,3,14,5,10,Browser
85267,Italie,it,F,False,False,115,0,0,0.0,0,0,16,3,8,Browser
85269,Royaume-Uni,en,F,False,False,520,0,0,0.0,0,0,1,3,8,Browser
85270,Etats-Unis,en,M,False,False,692,0,0,0.0,2,0,1,3,8,Browser
85285,Espagne,en,F,False,True,11,11,6,83.0,56,65,459,33,11,iOS
85288,France,fr,M,False,True,211,0,0,0.0,0,0,9,3,8,iOS
85301,Etats-Unis,en,M,False,False,693,0,0,0.0,0,1,0,3,8,Browser
85307,France,fr,F,False,True,11,5,3,100.0,0,0,1,18,9,iOS
85308,Etats-Unis,en,F,False,True,612,0,0,0.0,0,0,1,3,9,iOS
85310,Etats-Unis,en,F,False,True,289,0,0,0.0,1,0,1,3,8,iOS
85311,Etats-Unis,en,F,False,False,693,0,0,0.0,0,0,1,3,8,Browser
85314,Italie,it,M,False,False,662,0,0,0.0,7,2,0,4,8,Browser
85326,Royaume-Uni,en,F,False,True,101,0,0,0.0,0,0,3,9,9,iOS
85327,Royaume-Uni,en,F,False,True,262,0,0,0.0,0,0,2,3,9,iOS
85337,Etats-Unis,en,F,False,True,244,0,0,0.0,0,1,1,3,9,iOS
85338,Autriche,de,F,True,False,693,0,0,0.0,0,0,8,3,8,Android
85345,Allemagne,de,F,False,False,14,0,0,0.0,0,0,19,3,8,Browser
85348,Belgique,en,F,False,True,312,0,0,0.0,0,0,1270,11,8,iOS
85357,France,fr,F,False,False,350,0,0,0.0,0,0,4,3,8,Browser
85359,France,fr,M,False,False,693,0,0,0.0,0,0,1,3,8,Browser
85363,Italie,it,F,False,False,419,0,0,0.0,4,1,68,6,9,Browser
85366,Royaume-Uni,en,F,False,True,11,1,1,0.0,94,1,7,4,0,iOS
85368,France,fr,F,False,True,214,0,0,0.0,0,0,1,3,8,iOS
85378,Royaume-Uni,en,M,False,True,140,0,0,0.0,1,0,12,3,8,iOS
85381,Etats-Unis,en,M,False,False,504,0,0,0.0,4,1,0,6,8,Browser
85390,Luxembourg,de,F,False,False,75,1,0,0.0,1,0,11,4,8,Browser
85392,Danemark,en,M,False,False,184,0,0,0.0,2,0,1,3,8,Browser
85393,France,fr,M,False,False,152,0,0,0.0,23,1,1,3,8,Browser
85394,Etats-Unis,en,F,False,False,382,0,0,0.0,2,0,5,3,9,Browser
85396,Allemagne,de,M,False,False,29,0,0,0.0,0,3,0,3,8,Browser
85410,France,fr,F,False,True,173,0,1,0.0,0,0,0,4,8,iOS
85414,Allemagne,de,F,False,False,454,0,0,0.0,1,0,1,3,8,Browser
85417,Etats-Unis,en,F,False,False,693,0,0,0.0,1,0,0,3,8,Browser
85420,Roumanie,en,F,False,True,12,1,2,0.0,0,0,1,6,8,iOS
85422,Etats-Unis,en,F,False,False,693,0,0,0.0,2,0,1,3,8,Browser
85423,Royaume-Uni,en,F,False,True,18,1,0,0.0,1,1,151,19,14,iOS
85432,Italie,it,F,False,False,241,0,2,100.0,0,0,7,4,8,Browser
85436,Royaume-Uni,en,F,False,False,692,0,0,0.0,1,0,1,3,8,Browser
85442,Italie,it,F,False,True,593,0,0,0.0,0,0,6,3,8,iOS
85448,France,fr,F,False,False,693,0,0,0.0,0,1,0,3,8,Browser
85451,Royaume-Uni,en,F,False,True,693,0,0,0.0,0,0,1,3,8,iOS
85453,France,fr,F,False,True,82,0,0,0.0,1,1,8,3,8,iOS
85458,Pologne,en,F,False,False,26,0,0,0.0,0,1,0,3,8,Browser
85459,Allemagne,de,M,False,False,659,0,0,0.0,0,0,1,6,8,Browser
85463,Danemark,en,F,False,True,48,0,0,0.0,1,1,64,3,8,iOS
85473,Italie,it,F,False,True,13,0,1,0.0,14,0,44,8,8,iOS
85475,Etats-Unis,en,F,False,True,383,0,0,0.0,0,0,1,5,8,iOS
85482,France,fr,F,False,True,22,0,0,0.0,0,1,1,5,8,iOS
85487,Royaume-Uni,en,M,False,True,181,0,0,0.0,0,0,8,5,8,iOS
85489,Autriche,de,F,False,True,693,0,0,0.0,2,0,0,5,8,iOS
